time,dfof,speed,exp_upperObj,exp_lowerObj,Walking,rearing,Grooming
5.6,0.023888995,0.124286199,0,0,0,0,0
5.633333333,0.031034978,0.607279275,0,0,0,0,0
5.666666667,0.051113805,1.772441249,0,0,0,0,0
5.7,0.061903875,0.39438729,0,0,0,0,0
5.733333333,0.059006498,0.549638318,0,0,0,0,0
5.766666667,0.053455448,1.366202181,0,0,0,0,0
5.8,0.05019165,0.023215492,0,0,0,0,0
5.833333333,0.05502865,1.998342855,0,0,0,0,0
5.866666667,0.063748661,1.458325905,0,0,0,0,0
5.9,0.066868869,1.458325905,0,0,0,0,0
5.933333333,0.062996688,1.458325905,0,0,0,0,0
5.966666667,0.054807925,1.802986189,0,0,0,0,0
6,0.04944102,1.802986189,0,0,0,0,0
6.033333333,0.046389751,1.802986189,0,0,0,0,0
6.066666667,0.036286219,1.802986189,0,0,0,0,0
6.1,0.024587339,1.802986189,0,0,0,0,0
6.133333333,0.018061904,1.802986189,0,0,0,0,0
6.166666667,0.005464662,1.802986189,0,0,0,0,0
6.2,-0.018534904,1.802986189,0,0,0,0,0
6.233333333,-0.023161928,1.802986189,0,0,0,0,0
6.266666667,0.01052082,1.802986189,0,0,0,0,0
6.3,0.048798137,1.802986189,0,0,1,0,0
6.333333333,0.057756838,1.802986189,0,0,1,0,0
6.366666667,0.043439663,1.802986189,0,0,1,0,0
6.4,0.030888032,4.99923043,0,0,1,0,0
6.433333333,0.033633079,6.734655256,0,0,0,0,0
6.466666667,0.044469797,2.903804142,0,0,0,0,0
6.5,0.049090155,0.103571284,0,0,1,0,0
6.533333333,0.040466845,0.486765589,0,0,1,0,0
6.566666667,0.033567159,0.919793376,0,0,1,0,0
6.6,0.035351821,0.919793376,0,0,1,0,0
6.633333333,0.041053972,0.919793376,0,0,0,0,0
6.666666667,0.048078882,0.919793376,0,0,0,0,0
6.7,0.053385403,0.919793376,0,0,0,0,0
6.733333333,0.051025775,0.919793376,0,0,0,0,0
6.766666667,0.036078402,0.919793376,0,0,0,0,0
6.8,0.018200016,0.617784878,0,0,0,0,0
6.833333333,0.017676454,0.617784878,0,0,0,0,0
6.866666667,0.033285029,0.617784878,0,0,0,0,0
6.9,0.051566919,0.035711727,0,0,0,0,0
6.933333333,0.062980154,2.457669316,0,0,0,0,0
6.966666667,0.065458019,2.457669316,0,0,0,0,0
7,0.061870462,2.457669316,0,0,0,0,0
7.033333333,0.050752349,2.457669316,0,0,0,0,0
7.066666667,0.033188551,2.457669316,0,0,0,0,0
7.1,0.029110598,0.075420941,0,0,0,0,0
7.133333333,0.044513885,0.249288456,0,0,0,0,0
7.166666667,0.064164565,4.108808153,0,0,0,0,0
7.2,0.075330107,0.065802249,0,0,0,0,0
7.233333333,0.074722983,4.685154702,0,0,0,0,0
7.266666667,0.061112434,1.576332143,0,0,0,0,0
7.3,0.041111675,0.227216247,0,0,0,0,0
7.333333333,0.029065341,0.136057338,0,0,0,0,0
7.366666667,0.032113761,0.136057338,0,0,0,0,0
7.4,0.033155514,0.055984312,0,0,0,0,0
7.433333333,0.019701287,0.336314741,0,0,0,0,0
7.466666667,0.010456163,0.534347467,0,0,0,0,0
7.5,0.025596859,0.126250579,0,0,0,0,0
7.533333333,0.052965298,1.940157658,0,0,0,0,0
7.566666667,0.062596331,4.516254576,0,0,0,0,0
7.6,0.050170735,0.015765332,0,0,0,0,0
7.633333333,0.03822603,0.43355227,0,0,0,0,0
7.666666667,0.037571515,1.831193193,0,0,0,0,0
7.7,0.047633432,0.235429794,0,0,0,0,0
7.733333333,0.064083375,0.154334427,0,0,0,0,0
7.766666667,0.073698968,0.154334427,0,0,0,0,0
7.8,0.06244823,0.154334427,0,0,0,0,0
7.833333333,0.040396729,0.154334427,0,0,0,0,0
7.866666667,0.035581168,0.154334427,0,0,0,0,0
7.9,0.05067574,0.154334427,0,0,0,0,0
7.933333333,0.063552645,0.154334427,0,0,0,0,0
7.966666667,0.065234234,0.154334427,0,0,0,0,0
8,0.065189446,0.154334427,0,0,0,0,0
8.033333333,0.069642525,0.154334427,0,0,0,0,0
8.066666667,0.065171774,0.154334427,0,0,0,0,0
8.1,0.043851086,0.250889906,0,0,0,0,0
8.133333333,0.023271278,0.576595694,0,0,0,0,0
8.166666667,0.025783371,0.910671044,0,0,0,0,0
8.2,0.047607604,0.229388361,0,0,0,0,0
8.233333333,0.061497252,1.861442436,0,0,0,0,0
8.266666667,0.04895621,1.471869952,0,0,0,0,0
8.3,0.027039088,1.471869952,0,0,0,0,0
8.333333333,0.021563507,1.471869952,0,0,0,0,0
8.366666667,0.034152531,7.667749038,0,0,0,0,0
8.4,0.04201434,0.048376791,0,0,0,0,0
8.433333333,0.042152758,2.505323196,0,0,0,0,0
8.466666667,0.044689563,0.897400483,0,0,0,0,0
8.5,0.044990907,0.043521322,0,0,0,0,0
8.533333333,0.043329094,7.113330275,0,0,0,0,0
8.566666667,0.040651307,2.901094666,0,0,0,0,0
8.6,0.030943919,0.03251927,0,0,0,0,0
8.633333333,0.019666143,9.454914054,0,0,0,0,0
8.666666667,0.016686461,1.50344967,0,0,0,0,0
8.7,0.019671304,0.126689362,0,0,0,0,0
8.733333333,0.025404034,5.29059882,0,0,0,0,0
8.766666667,0.037105163,10.30718425,0,0,0,0,0
8.8,0.045111234,0.996451988,0,0,0,0,0
8.833333333,0.043501095,0.779931797,0,0,0,0,0
8.866666667,0.043615325,1.496273288,0,0,0,0,0
8.9,0.04625168,1.496273288,0,0,0,0,0
8.933333333,0.040113304,91.43182757,0,0,0,0,0
8.966666667,0.022638787,2.491556476,0,0,0,0,0
9,0.004670699,0.107205485,0,0,0,0,0
9.033333333,0.001661111,117.4291457,0,0,0,0,0
9.066666667,0.004170916,4.932348914,0,0,0,0,0
9.1,0.003023102,0.550670957,0,0,0,0,0
9.133333333,0.009997056,0.565891184,0,0,0,0,0
9.166666667,0.022502423,58.37060615,0,0,0,0,0
9.2,0.024947559,0.179061161,0,0,1,0,0
9.233333333,0.019725649,63.72944086,0,0,1,0,0
9.266666667,0.023237476,100.4160982,0,0,1,0,0
9.3,0.038472788,2.452280054,0,0,1,0,0
9.333333333,0.050854458,4.506238371,0,0,1,0,0
9.366666667,0.051317823,6.769386696,0,0,1,0,0
9.4,0.053853241,0.853033169,0,0,1,0,0
9.433333333,0.059891011,14.77018678,0,0,1,0,0
9.466666667,0.052577578,11.7167109,0,0,1,0,0
9.5,0.034188958,0.254704043,0,0,1,0,0
9.533333333,0.023570667,1.560505402,0,0,1,0,0
9.566666667,0.029915125,9.391540554,0,0,1,0,0
9.6,0.037316303,0.118302805,0,0,1,0,0
9.633333333,0.031647781,4.74855112,0,0,1,0,0
9.666666667,0.025981211,1.398858073,0,0,1,0,0
9.7,0.032301697,0.568210252,0,0,1,0,0
9.733333333,0.046311937,8.107433192,0,0,1,0,0
9.766666667,0.054637882,0.482396188,0,0,1,0,0
9.8,0.049966143,0.414296397,0,0,1,0,0
9.833333333,0.039656003,96.17851234,0,0,1,0,0
9.866666667,0.033318342,126.2466958,0,0,1,0,0
9.9,0.03095428,0.397841088,0,0,1,0,0
9.933333333,0.029533763,12.77263862,0,0,1,0,0
9.966666667,0.033215565,24.10574521,0,0,1,0,0
10,0.044780311,0.203695218,0,0,1,0,0
10.03333333,0.051878592,8.55607563,0,0,1,0,0
10.06666667,0.044932035,15.27071529,0,0,1,0,0
10.1,0.030637852,0.12216801,0,0,1,0,0
10.13333333,0.025335153,15.44549612,0,0,1,0,0
10.16666667,0.035250199,12.04771208,0,0,1,0,0
10.2,0.052244232,0.450966575,0,0,1,0,0
10.23333333,0.065793184,47.94635431,0,0,1,0,0
10.26666667,0.060802988,13.3247679,0,0,1,0,0
10.3,0.04154795,0.173606816,0,0,1,0,0
10.33333333,0.02747205,19.31286114,0,0,1,0,0
10.36666667,0.02781991,36.41208322,0,0,1,0,0
10.4,0.03813818,0.430769923,0,0,1,0,0
10.43333333,0.04965172,15.04169358,0,0,1,0,0
10.46666667,0.060175815,5.151856866,0,0,1,0,0
10.5,0.06687869,0.097393041,0,0,1,0,0
10.53333333,0.066140168,11.19816954,0,0,1,0,0
10.56666667,0.066474553,4.39990149,0,0,1,0,0
10.6,0.068062737,0.163369727,0,0,1,0,0
10.63333333,0.065778877,87.08961541,0,0,1,0,0
10.66666667,0.061233159,11.51107557,0,0,1,0,0
10.7,0.051376963,11.51107557,0,0,1,0,0
10.73333333,0.032283052,11.51107557,0,0,1,0,0
10.76666667,0.017032491,11.51107557,0,0,1,0,0
10.8,0.019344608,11.51107557,0,0,1,0,0
10.83333333,0.039357787,11.51107557,0,0,1,0,0
10.86666667,0.058526467,11.51107557,0,0,1,0,0
10.9,0.056034234,11.51107557,0,0,1,0,0
10.93333333,0.036408478,11.51107557,0,0,1,0,0
10.96666667,0.023966015,11.51107557,0,0,1,0,0
11,0.027390339,11.51107557,0,0,1,0,0
11.03333333,0.03565319,11.51107557,0,0,1,0,0
11.06666667,0.039089047,11.51107557,0,0,1,0,0
11.1,0.043394206,11.51107557,0,0,1,0,0
11.13333333,0.052189959,11.51107557,0,0,1,0,0
11.16666667,0.0532716,48.49300436,0,0,1,0,0
11.2,0.035195967,48.49300436,0,0,1,0,0
11.23333333,0.015042528,16.55318622,0,0,1,0,0
11.26666667,0.010208318,16.55318622,0,0,1,0,0
11.3,0.018010558,16.55318622,0,0,1,0,0
11.33333333,0.028835098,16.55318622,0,0,1,0,0
11.36666667,0.047356575,13.12879798,0,0,1,0,0
11.4,0.076330482,0.217708137,0,0,1,0,0
11.43333333,0.096468651,12.57821513,0,0,1,0,0
11.46666667,0.084177422,12.57821513,0,0,1,0,0
11.5,0.057726023,12.57821513,0,0,1,0,0
11.53333333,0.044105902,12.57821513,0,0,1,0,0
11.56666667,0.049496647,12.57821513,0,0,1,0,0
11.6,0.06252643,0.602694994,0,0,1,0,0
11.63333333,0.065372343,13.49965729,0,0,1,0,0
11.66666667,0.054400469,13.49965729,0,0,1,0,0
11.7,0.045112883,13.49965729,0,0,1,0,0
11.73333333,0.052473615,13.49965729,0,0,1,0,0
11.76666667,0.074509541,13.49965729,0,0,1,0,0
11.8,0.082209696,0.390081246,0,0,1,0,0
11.83333333,0.061434035,40.68559936,0,0,1,0,0
11.86666667,0.032528455,40.68559936,0,0,1,0,0
11.9,0.021728287,40.68559936,0,0,1,0,0
11.93333333,0.029606844,40.68559936,0,0,1,0,0
11.96666667,0.043759092,3.399646511,0,0,1,0,0
12,0.059620345,3.399646511,0,0,1,0,0
12.03333333,0.071081225,3.399646511,0,0,1,0,0
12.06666667,0.068415516,3.399646511,0,0,1,0,0
12.1,0.044978898,3.399646511,0,0,1,0,0
12.13333333,0.021168719,3.399646511,0,0,1,0,0
12.16666667,0.02272371,3.399646511,0,0,1,0,0
12.2,0.040124082,3.399646511,0,0,1,0,0
12.23333333,0.048181869,3.399646511,0,0,1,0,0
12.26666667,0.03935309,3.399646511,0,0,1,0,0
12.3,0.02827567,3.399646511,0,0,1,0,0
12.33333333,0.027536204,3.399646511,0,0,1,0,0
12.36666667,0.033929485,3.399646511,0,0,1,0,0
12.4,0.034580156,0.121134004,0,0,1,0,0
12.43333333,0.02763898,3.620252519,0,0,1,0,0
12.46666667,0.025323745,0.703278032,0,0,1,0,0
12.5,0.040339671,0.703278032,0,0,1,0,0
12.53333333,0.059102356,0.703278032,0,0,1,0,0
12.56666667,0.063930201,0.703278032,0,0,1,0,0
12.6,0.057419639,0.703278032,0,0,1,0,0
12.63333333,0.055412533,0.703278032,0,0,1,0,0
12.66666667,0.059015186,4.765110033,0,0,1,0,0
12.7,0.061657193,0.069929849,0,0,1,0,0
12.73333333,0.060923337,5.341754322,0,0,1,0,0
12.76666667,0.055398628,51.23110959,0,0,1,0,0
12.8,0.046627592,0.088464109,0,0,1,0,0
12.83333333,0.035835636,46.42504902,0,0,1,0,0
12.86666667,0.030402123,0.828698808,0,0,1,0,0
12.9,0.036457517,0.828698808,0,0,1,0,0
12.93333333,0.044634244,0.828698808,0,0,0,0,0
12.96666667,0.051679528,4.227601596,0,0,0,0,0
13,0.059677277,0.054448824,0,0,0,0,0
13.03333333,0.06607456,4.459473,0,0,0,0,0
13.06666667,0.065849646,1.328385832,0,0,0,0,0
13.1,0.05009746,0.091720499,0,0,0,0,0
13.13333333,0.029705514,4.62303868,0,0,0,0,0
13.16666667,0.03319438,1.522584876,0,0,0,0,0
13.2,0.057354043,0.146877083,0,0,0,0,0
13.23333333,0.072140234,2.060746433,0,0,0,0,0
13.26666667,0.060938231,1.527512181,0,0,0,0,0
13.3,0.045818047,0.005467104,0,0,0,0,0
13.33333333,0.051779351,4.28965049,0,0,0,0,0
13.36666667,0.066007989,0.958983526,0,0,0,0,0
13.4,0.057622178,0.077977882,0,0,0,0,0
13.43333333,0.029634705,0.651300343,0,0,0,0,0
13.46666667,0.013243084,0.676674329,0,0,0,0,0
13.5,0.025252938,0.178253797,0,0,0,0,0
13.53333333,0.050724496,0.121105055,0,0,0,0,0
13.56666667,0.067609964,1.660818957,0,0,0,0,0
13.6,0.065381636,0.040595171,0,0,0,0,0
13.63333333,0.04339818,1.666763624,0,0,0,0,0
13.66666667,0.022229535,0.312485595,0,0,0,0,0
13.7,0.030986319,0.019784186,0,0,0,0,0
13.73333333,0.055824766,5.444547882,0,0,0,0,0
13.76666667,0.06159392,0.289801289,0,0,0,0,0
13.8,0.047459733,0.085313224,0,0,0,0,0
13.83333333,0.036116771,3.171362682,0,0,0,0,0
13.86666667,0.036109288,2.096613935,0,0,0,0,0
13.9,0.040028086,1.244508217,0,0,0,0,0
13.93333333,0.045987073,1.186374233,0,0,0,0,0
13.96666667,0.054691547,0.765623821,0,0,0,0,0
14,0.056673762,0.169864345,0,0,0,0,0
14.03333333,0.046049872,1.764788282,0,0,0,0,0
14.06666667,0.0340357,0.676932572,0,0,0,0,0
14.1,0.030678482,0.124144772,0,0,0,0,0
14.13333333,0.031388502,2.308058017,0,0,0,0,0
14.16666667,0.031253823,3.460595637,0,0,0,0,0
14.2,0.038088974,0.172311262,0,0,0,0,0
14.23333333,0.046524806,4.020625659,0,0,0,0,0
14.26666667,0.04479619,0.818860731,0,0,0,0,0
14.3,0.034153348,0.154493717,0,0,0,0,0
14.33333333,0.024134379,2.17982975,0,0,0,0,0
14.36666667,0.022679137,2.186972294,0,0,0,0,0
14.4,0.02951984,0.022188677,0,0,0,0,0
14.43333333,0.039194617,10.53925453,0,0,0,0,0
14.46666667,0.041818603,0.818073921,0,0,0,0,0
14.5,0.037802438,0.117640714,0,0,0,0,0
14.53333333,0.03264067,0.813646196,0,0,0,0,0
14.56666667,0.028259378,0.329736464,0,0,0,0,0
14.6,0.023774165,0.022323783,0,0,0,0,0
14.63333333,0.022273812,0.963598029,0,0,0,0,0
14.66666667,0.0267417,2.222996565,0,0,0,0,0
14.7,0.0366077,0.07632581,0,0,0,0,0
14.73333333,0.042264572,2.082766953,0,0,0,0,0
14.76666667,0.04085932,2.738248079,0,0,0,0,0
14.8,0.031019013,0.069675017,0,0,0,0,0
14.83333333,0.018073171,4.364161762,0,0,0,0,0
14.86666667,0.008907188,0.394342792,0,0,0,0,0
14.9,0.003124088,0.136437027,0,0,0,0,0
14.93333333,0.0005195,0.607941526,0,0,0,0,0
14.96666667,0.007314813,0.716669501,0,0,0,0,0
15,0.023777566,0.179338635,0,0,0,0,0
15.03333333,0.04470231,15.94037033,0,0,0,0,0
15.06666667,0.053264104,0.306120265,0,0,0,0,0
15.1,0.043026433,0.024472568,0,0,0,0,0
15.13333333,0.029807703,0.283287699,0,0,0,0,0
15.16666667,0.030252781,0.287836269,0,0,0,0,0
15.2,0.039417694,0.105692502,0,0,0,0,0
15.23333333,0.036536645,1.144976916,0,0,0,0,0
15.26666667,0.014153648,1.439755601,0,0,0,0,0
15.3,-0.010047586,0.072416727,0,0,0,0,0
15.33333333,-0.011235394,4.452263053,0,0,0,0,0
15.36666667,0.005803584,0.205607144,0,0,0,0,0
15.4,0.016097292,0.034727019,0,0,0,0,0
15.43333333,0.014342551,0.987290436,0,0,0,0,0
15.46666667,0.013147278,0.818622971,0,0,0,0,0
15.5,0.023513668,0.012028096,0,0,0,0,0
15.53333333,0.036533942,0.584587009,0,0,0,0,0
15.56666667,0.031466235,0.313890105,0,0,0,0,0
15.6,0.012005579,0.007877772,0,0,0,0,0
15.63333333,-0.003530397,0.477039629,0,0,0,0,0
15.66666667,-0.009290419,1.147008587,0,0,0,0,0
15.7,-0.001654748,0.058957219,0,0,0,0,0
15.73333333,0.010429026,0.713743432,0,0,0,0,0
15.76666667,0.00934691,0.464083481,0,0,0,0,0
15.8,0.000744566,0.274457516,0,0,0,0,0
15.83333333,0.00040457,1.566637661,0,0,0,0,0
15.86666667,0.010930655,0.357965021,0,0,0,0,0
15.9,0.025058202,0.071842266,0,0,0,0,0
15.93333333,0.03078879,1.516286739,0,0,0,0,0
15.96666667,0.022899947,0.797550274,0,0,0,0,0
16,0.011012562,0.022325119,0,0,0,0,0
16.03333333,0.006139074,0.521919478,0,0,0,0,0
16.06666667,0.003082384,1.192268419,0,0,0,0,0
16.1,-0.004897329,0.058059538,0,0,0,0,0
16.13333333,-0.011097646,3.326462884,0,0,0,0,0
16.16666667,-0.002808487,0.888819209,0,0,0,0,0
16.2,0.014962156,0.172592116,0,0,0,0,0
16.23333333,0.022119568,1.565964799,0,0,0,0,0
16.26666667,0.007404438,1.687360011,0,0,0,0,0
16.3,-0.008215943,0.056285833,0,0,0,0,0
16.33333333,-0.007785741,2.916463283,0,0,0,0,0
16.36666667,0.007093359,0.996981706,0,0,0,0,0
16.4,0.028591837,0.278582119,0,0,0,0,0
16.43333333,0.043902618,1.77121697,0,0,0,0,0
16.46666667,0.039091149,3.590463701,0,0,0,0,0
16.5,0.022808371,0.119895531,0,0,0,0,0
16.53333333,0.0125357,1.692854975,0,0,0,0,0
16.56666667,0.012726427,1.424961503,0,0,0,0,0
16.6,0.028258558,0.507215394,0,0,0,0,0
16.63333333,0.04702269,2.587845854,0,0,0,0,0
16.66666667,0.043956979,7.322455575,0,0,0,0,0
16.7,0.023759173,0.149043193,0,0,0,0,0
16.73333333,0.011795407,3.415421725,0,0,0,0,0
16.76666667,0.014152172,0.723645021,0,0,0,0,0
16.8,0.014475521,0.323477124,0,0,0,0,0
16.83333333,0.005688114,39.83608832,0,0,0,0,0
16.86666667,0.009579416,2.668040667,0,0,0,0,0
16.9,0.031656299,0.760419148,0,0,0,0,0
16.93333333,0.047740685,44.43397761,0,0,0,0,0
16.96666667,0.045776624,43.71620241,0,0,0,0,0
