time,dfof,speed,exp_non_statobj,exp_statobj,walking,rearings,grooming
0,-0.013828041,0.012696201,0,0,1,0,0
0.033333333,0.092384287,11.03202204,0,0,1,0,0
0.066666667,0.084871135,37.65624703,0,0,1,0,0
0.1,0.101813022,0.011684511,0,0,1,0,0
0.133333333,0.074060439,18.20801534,0,0,1,0,0
0.166666667,0.057081726,18.83395885,0,0,1,0,0
0.2,0.034792957,0.012650562,0,0,1,0,0
0.233333333,0.040199346,18.21517498,0,0,1,0,0
0.266666667,0.050431998,15.24475448,0,0,1,0,0
0.3,0.068324999,0.004051619,0,0,1,0,0
0.333333333,0.059569155,37.19037612,0,0,1,0,0
0.366666667,0.038716462,24.39257152,0,0,1,0,0
0.4,0.015329932,0.12431257,0,0,1,0,0
0.433333333,0.022033655,20.91056161,0,0,1,0,0
0.466666667,0.045799267,45.62735914,0,0,1,0,0
0.5,0.065514244,0.005209898,0,0,1,0,0
0.533333333,0.060068465,21.47152931,0,0,1,0,0
0.566666667,0.051681083,20.56880197,0,0,1,0,0
0.6,0.046854999,0.002990689,0,0,1,0,0
0.633333333,0.062580571,16.55563732,0,0,1,0,0
0.666666667,0.073042408,14.45004903,0,0,1,0,0
0.7,0.058172357,0.027687167,0,0,1,0,0
0.733333333,0.026351968,33.27053112,0,0,1,0,0
0.766666667,0.020416319,17.63194848,0,0,1,0,0
0.8,0.037708989,0.018233173,0,0,1,0,0
0.833333333,0.06032259,17.0432298,0,0,1,0,0
0.866666667,0.067812005,21.9100275,0,0,1,0,0
0.9,0.067522023,0.029562659,0,0,1,0,0
0.933333333,0.057219432,1.563933449,0,0,1,0,0
0.966666667,0.059479756,2.89685966,0,0,1,0,0
1,0.07261608,0.002253606,0,0,1,0,0
1.033333333,0.083054092,2.607976129,0,0,0,0,0
1.066666667,0.079167306,1.530634508,0,0,0,0,0
1.1,0.078127092,0.008306133,0,1,0,0,0
1.133333333,0.077351506,0.388663672,0,1,0,0,0
1.166666667,0.070609269,1.868710541,0,1,0,0,0
1.2,0.061025276,0.054577353,0,1,0,0,0
1.233333333,0.070197259,4.104154059,0,1,0,0,0
1.266666667,0.08447964,11.11578765,0,1,0,0,0
1.3,0.081764944,0.080056594,0,1,0,0,0
1.333333333,0.061986183,3.198390999,0,1,0,0,0
1.366666667,0.057628061,1.408750586,0,1,0,0,0
1.4,0.077197465,0.160803264,0,1,0,0,0
1.433333333,0.09452674,0.542374064,0,1,0,0,0
1.466666667,0.084825625,1.193148099,0,1,0,0,0
1.5,0.064387222,0.02538529,0,1,0,0,0
1.533333333,0.04745649,9.441252816,0,1,0,0,0
1.566666667,0.044124993,13.08778539,0,1,0,0,0
1.6,0.046688474,0.045974356,0,1,0,0,0
1.633333333,0.050982536,3.407497165,0,1,0,0,0
1.666666667,0.052647924,7.658272841,0,1,0,0,0
