time,dfof,speed,exp_non_statobj,exp_statobj,walking,rearings,grooming
0,0.180306874,18.40126597,0,0,0,0,0
0.033333333,0.180314368,18.40126597,0,0,0,0,0
0.066666667,0.180321861,18.40126597,0,0,0,0,0
0.1,0.180329354,18.40126597,0,0,0,0,0
0.133333333,0.180336847,18.40126597,0,0,0,0,0
0.166666667,0.180344339,18.40126597,0,0,0,0,0
0.2,0.180351832,18.40126597,0,0,0,0,0
0.233333333,0.180359324,18.40126597,0,0,0,0,0
0.266666667,0.180366815,18.40126597,0,0,0,0,0
0.3,0.180374307,18.40126597,0,0,0,0,0
0.333333333,0.180381798,18.40126597,0,0,0,0,0
0.366666667,0.180389289,18.40126597,0,0,0,0,0
0.4,0.18039678,18.40126597,0,0,0,0,0
0.433333333,0.18040427,18.40126597,0,0,0,0,0
0.466666667,0.18041176,18.40126597,0,0,0,0,0
0.5,0.18041925,18.40126597,0,0,0,0,0
0.533333333,0.170537632,18.40126597,0,0,0,0,0
0.566666667,0.164066177,18.40126597,0,0,0,0,0
0.6,0.145033158,18.40126597,0,0,0,0,0
0.633333333,0.150613248,18.40126597,0,0,0,0,0
0.666666667,0.152061073,18.40126597,0,0,0,0,0
0.7,0.160477589,18.40126597,0,0,0,0,0
0.733333333,0.159926166,18.40126597,0,0,0,0,0
0.766666667,0.148795711,18.40126597,0,0,0,0,0
0.8,0.113163673,18.40126597,0,0,0,0,0
0.833333333,0.093303004,18.40126597,0,0,0,0,0
0.866666667,0.087503658,18.40126597,0,0,0,0,0
0.9,0.047242567,18.40126597,0,0,0,0,0
0.933333333,0.039823569,18.40126597,0,0,0,0,0
0.966666667,0.064376789,18.40126597,0,0,0,0,0
1,0.090181152,18.40126597,0,0,0,0,0
1.033333333,0.116306061,18.40126597,0,0,0,0,0
1.066666667,0.126684237,18.40126597,0,0,0,0,0
1.1,0.128096773,18.40126597,0,0,0,0,0
1.133333333,0.131939402,18.40126597,0,0,0,0,0
1.166666667,0.132342662,18.40126597,0,0,0,0,0
1.2,0.149358525,18.40126597,0,0,0,0,0
1.233333333,0.166646744,18.40126597,0,0,0,0,0
1.266666667,0.178480635,18.40126597,0,0,0,0,0
1.3,0.195845411,18.40126597,0,0,0,0,0
1.333333333,0.205732991,18.40126597,0,0,0,0,0
1.366666667,0.201814759,18.40126597,0,0,0,0,0
1.4,0.201316567,18.40126597,0,0,0,0,0
1.433333333,0.195368856,18.40126597,0,0,0,0,0
1.466666667,0.190926399,18.40126597,0,0,0,0,0
1.5,0.192863086,18.40126597,0,0,0,0,0
1.533333333,0.202105811,18.40126597,0,0,0,0,0
1.566666667,0.198450237,18.40126597,0,0,0,0,0
1.6,0.199973997,18.40126597,0,0,0,0,0
1.633333333,0.208159975,18.40126597,0,0,0,0,0
1.666666667,0.20252623,18.40126597,0,0,0,0,0
1.7,0.199637549,18.40126597,0,0,0,0,0
1.733333333,0.187155394,18.40126597,0,0,0,0,0
1.766666667,0.18269001,18.40126597,0,0,0,0,0
1.8,0.169122016,18.40126597,0,0,0,0,0
1.833333333,0.16437344,18.40126597,0,0,0,0,0
1.866666667,0.166037858,18.40126597,0,0,0,0,0
1.9,0.171387134,18.40126597,0,0,0,0,0
1.933333333,0.166424804,18.40126597,0,0,0,0,0
1.966666667,0.169728379,18.40126597,0,0,0,0,0
2,0.174691665,18.40126597,0,0,0,0,0
2.033333333,0.178841793,18.40126597,0,0,0,0,0
2.066666667,0.175962817,18.40126597,0,0,0,0,0
2.1,0.162542797,18.40126597,0,0,0,0,0
2.133333333,0.157679704,18.40126597,0,0,0,0,0
2.166666667,0.154271939,18.40126597,0,0,0,0,0
2.2,0.144904427,18.40126597,0,0,0,0,0
2.233333333,0.14765234,18.40126597,0,0,0,0,0
2.266666667,0.146565732,18.40126597,0,0,0,0,0
2.3,0.145148436,18.40126597,0,0,0,0,0
2.333333333,0.145484616,18.40126597,0,0,0,0,0
2.366666667,0.138418834,18.40126597,0,0,0,0,0
2.4,0.130333708,18.40126597,0,0,0,0,0
2.433333333,0.133155744,18.40126597,0,0,0,0,0
2.466666667,0.142162693,18.40126597,0,0,0,0,0
2.5,0.130179172,18.40126597,0,0,0,0,0
2.533333333,0.128392317,18.40126597,0,0,0,0,0
2.566666667,0.138206786,18.40126597,0,0,0,0,0
2.6,0.139258777,18.40126597,0,0,0,0,0
2.633333333,0.146760104,18.40126597,0,0,0,0,0
2.666666667,0.159466546,18.40126597,0,0,0,0,0
2.7,0.162856915,18.40126597,0,0,0,0,0
2.733333333,0.166965765,18.40126597,0,0,0,0,0
2.766666667,0.171644758,18.40126597,0,0,0,0,0
2.8,0.163122531,18.40126597,0,0,0,0,0
2.833333333,0.16168513,18.40126597,0,0,0,0,0
2.866666667,0.157453115,18.40126597,0,0,0,0,0
2.9,0.167984352,18.40126597,0,0,0,0,0
2.933333333,0.16941914,18.40126597,0,0,0,0,0
2.966666667,0.170222632,18.40126597,0,0,0,0,0
3,0.164947984,18.40126597,0,0,0,0,0
3.033333333,0.154526785,82.88432356,0,0,0,0,0
3.066666667,0.162593148,34.05648563,0,0,0,0,0
3.1,0.162300843,52.59942284,0,0,0,0,0
3.133333333,0.16738131,72.9413085,0,0,0,0,0
3.166666667,0.157940501,69.43059706,0,0,0,0,0
3.2,0.155181399,70.40155704,0,0,0,0,0
3.233333333,0.145080296,71.37251702,0,0,0,0,0
3.266666667,0.145663735,72.343477,0,0,0,0,0
3.3,0.145855533,55.50866553,0,0,0,0,0
3.333333333,0.144751077,38.67385406,0,0,0,0,0
3.366666667,0.130216405,21.83904259,0,0,0,0,0
3.4,0.114835165,5.004231116,0,0,0,0,0
3.433333333,0.099799542,55.71568328,0,0,0,0,0
3.466666667,0.092445271,59.48293482,0,0,0,0,0
3.5,0.099315361,45.93166369,0,0,0,0,0
3.533333333,0.101533103,43.21365072,0,0,0,0,0
3.566666667,0.097917813,35.98020257,0,0,0,0,0
3.6,0.110301262,28.70154572,0,0,0,0,0
3.633333333,0.113443308,29.10610704,0,0,0,0,0
3.666666667,0.110175053,29.27665177,0,0,0,0,0
3.7,0.10831761,26.83723729,0,0,0,0,0
3.733333333,0.102482376,30.02565859,0,0,0,0,0
3.766666667,0.102936581,34.07663001,0,0,0,0,0
3.8,0.093945678,31.84432653,0,0,0,0,0
3.833333333,0.098599734,30.58666127,0,0,0,0,0
3.866666667,0.115910087,130.3565135,0,0,0,0,0
3.9,0.116729753,118.871003,0,0,0,0,0
3.933333333,0.108003259,107.3854924,0,0,0,0,0
3.966666667,0.109449604,95.89998189,0,0,0,0,0
4,0.102466838,33.65210686,0,0,0,0,0
4.033333333,0.092246201,92.90945538,0,0,0,0,0
4.066666667,0.096616002,139.8476728,0,0,0,0,0
4.1,0.102176362,74.52947583,0,0,0,0,0
4.133333333,0.113622614,9.211278912,0,0,0,0,0
4.166666667,0.116578889,17.3350372,0,0,0,0,0
4.2,0.127686207,8.981038103,0,0,0,0,0
4.233333333,0.122591559,0.627039006,0,0,0,0,0
4.266666667,0.117273084,8.369081555,0,0,0,0,0
4.3,0.11979493,122.7432592,0,0,0,0,0
4.333333333,0.117215181,6.852860596,0,0,0,0,0
4.366666667,0.113569667,14.45209739,0,0,0,0,0
4.4,0.123770748,12.97486307,0,0,0,0,0
4.433333333,0.134237573,4.079098741,0,0,0,0,0
4.466666667,0.138149219,4.32220879,0,0,0,0,0
4.5,0.140578668,2.74362909,0,0,0,0,0
4.533333333,0.145310162,5.010549091,0,0,0,0,0
4.566666667,0.138946564,18.65374162,0,0,0,0,0
4.6,0.13598395,2.113155714,0,0,0,0,0
4.633333333,0.14368902,4.007055797,0,0,0,0,0
