time,dfof,speed,exp_non_statobj,exp_statobj,walking,rearings,grooming
0,0.016575628,0.048979518,0,0,0,0,0
0.033333333,0.016575628,4.467403257,0,0,0,0,0
0.066666667,0.081008967,11.44810743,0,0,0,0,0
0.1,0.065534822,0.002734416,0,0,0,0,0
0.133333333,0.078357493,9.923453259,0,0,0,0,0
0.166666667,0.079646686,12.79907936,0,0,0,0,0
0.2,0.08765725,0.007483796,0,0,0,0,0
0.233333333,0.081638469,14.71677431,0,0,0,0,0
0.266666667,0.086160065,9.419793164,0,0,0,0,0
0.3,0.079148345,0.042413582,0,0,0,0,0
0.333333333,0.061897087,37.63569676,0,0,1,0,0
0.366666667,0.03939673,16.67764837,0,0,1,0,0
0.4,0.042464388,0.013736318,0,0,1,0,0
0.433333333,0.05828469,25.05835626,0,0,1,0,0
0.466666667,0.074905789,18.91787125,0,0,1,0,0
0.5,0.074071571,0.019937584,0,0,1,0,0
0.533333333,0.067652054,17.97008273,0,0,1,0,0
0.566666667,0.062082635,39.67082714,0,0,1,0,0
0.6,0.069902825,0.011138326,0,0,1,0,0
0.633333333,0.078762047,19.01618806,0,0,1,0,0
0.666666667,0.080873199,17.29006737,0,0,1,0,0
0.7,0.070192231,0.007765045,0,0,1,0,0
0.733333333,0.067174093,43.34508609,0,0,1,0,0
0.766666667,0.072386658,12.95222692,0,0,1,0,0
0.8,0.079988214,0.00665185,0,0,1,0,0
0.833333333,0.077882794,15.34301393,0,0,1,0,0
0.866666667,0.064879181,10.76898728,0,0,1,0,0
0.9,0.045286431,0.006518165,0,0,1,0,0
0.933333333,0.036120718,4.225754347,0,0,1,0,0
0.966666667,0.032404591,1.545142948,0,0,1,0,0
1,0.035305798,0.047404651,0,0,1,0,0
1.033333333,0.053131612,0.739632399,0,0,1,0,0
1.066666667,0.082817905,2.432575748,0,0,1,0,0
1.1,0.092156193,0.018413643,0,0,1,0,0
1.133333333,0.080737781,3.93294031,0,0,1,0,0
1.166666667,0.06318993,9.751010109,0,0,1,0,0
1.2,0.051237647,0.070174202,0,0,1,0,0
1.233333333,0.046097771,10.27709641,0,0,1,0,0
1.266666667,0.049402808,10.98171225,0,0,1,0,0
1.3,0.057640699,0.017954355,0,0,1,0,0
1.333333333,0.072780683,11.85849171,0,0,1,0,0
1.366666667,0.08169436,22.13645002,0,0,1,0,0
1.4,0.075264561,0.018427008,0,0,1,0,0
1.433333333,0.059695829,7.770580516,1,0,1,0,0
1.466666667,0.056125705,8.17803544,1,0,0,0,0
1.5,0.061154246,0.145618705,1,0,0,0,0
1.533333333,0.063749229,1.607045121,1,0,0,0,0
1.566666667,0.059325261,7.083495179,1,0,0,0,0
1.6,0.057656357,0.0379383,1,0,0,0,0
1.633333333,0.06146919,7.507885095,1,0,0,0,0
1.666666667,0.066615752,2.773319464,1,0,0,0,0
1.7,0.068363058,0.008689705,1,0,0,0,0
1.733333333,0.072831074,4.830508786,1,0,0,0,0
1.766666667,0.075088134,6.576568887,1,0,0,0,0
1.8,0.070967486,0.030755733,1,0,0,0,0
1.833333333,0.062107573,7.678635468,1,0,0,0,0
1.866666667,0.062156858,5.582970317,1,0,0,0,0
1.9,0.066117506,0.038127919,1,0,0,0,0
1.933333333,0.063862222,2.473702722,1,0,0,0,0
1.966666667,0.056722472,8.540735063,1,0,0,0,0
2,0.056045434,0.151102344,1,0,0,0,0
2.033333333,0.06073098,5.004037269,1,0,0,0,0
2.066666667,0.06292604,2.552698684,1,0,0,0,0
2.1,0.057402254,0.026659203,1,0,0,0,0
2.133333333,0.059132624,2.427204642,1,0,0,0,0
2.166666667,0.073784438,8.183745084,1,0,0,0,0
2.2,0.089963607,0.014318035,1,0,0,0,0
