time,dfof,speed,exp_non_statobj,exp_statobj,walking,rearings,grooming
0,0.035102678,21.26358099,0,0,0,0,0
0.033333333,0.035101004,21.26358099,0,0,0,0,0
0.066666667,0.035099331,21.26358099,0,0,0,0,0
0.1,0.035097657,21.26358099,0,0,0,0,0
0.133333333,0.035095984,21.26358099,0,0,0,0,0
0.166666667,0.03509431,21.26358099,0,0,0,0,0
0.2,0.035092637,21.26358099,0,0,0,0,0
0.233333333,0.035090963,21.26358099,0,0,0,0,0
0.266666667,0.03508929,21.26358099,0,0,0,0,0
0.3,0.035087617,21.26358099,0,0,0,0,0
0.333333333,0.035085943,21.26358099,0,0,0,0,0
0.366666667,0.03508427,21.26358099,0,0,0,0,0
0.4,0.035082597,21.26358099,0,0,0,0,0
0.433333333,0.035080924,21.26358099,0,0,0,0,0
0.466666667,0.035079251,21.26358099,0,0,0,0,0
0.5,0.035077578,21.26358099,0,0,0,0,0
0.533333333,0.03223445,21.26358099,0,0,0,0,0
0.566666667,0.031653482,21.26358099,0,0,0,0,0
0.6,0.035675438,21.26358099,0,0,0,0,0
0.633333333,0.043424225,21.26358099,0,0,0,0,0
0.666666667,0.033244303,21.26358099,0,0,0,0,0
0.7,0.039410072,21.26358099,0,0,0,0,0
0.733333333,0.02993971,21.26358099,0,0,0,0,0
0.766666667,0.035836586,21.26358099,0,0,0,0,0
0.8,0.058476444,21.26358099,0,0,0,0,0
0.833333333,0.074103302,21.26358099,0,0,0,0,0
0.866666667,0.056620973,21.26358099,0,0,0,0,0
0.9,0.035523853,21.26358099,0,0,0,0,0
0.933333333,0.056702636,21.26358099,0,0,0,0,0
0.966666667,0.051770669,21.26358099,0,0,0,0,0
1,0.042482612,21.26358099,0,0,0,0,0
1.033333333,0.037308062,21.26358099,0,0,0,0,0
1.066666667,0.040465502,21.26358099,0,0,0,0,0
1.1,0.034067568,21.26358099,0,0,0,0,0
1.133333333,0.046520425,21.26358099,0,0,0,0,0
1.166666667,0.043631542,21.26358099,0,0,0,0,0
1.2,0.041986086,21.26358099,0,0,0,0,0
1.233333333,0.039726568,21.26358099,0,0,0,0,0
1.266666667,0.03961738,21.26358099,0,0,0,0,0
1.3,0.060890845,21.26358099,0,0,0,0,0
1.333333333,0.046909622,21.26358099,0,0,0,0,0
1.366666667,0.043446408,21.26358099,0,0,0,0,0
1.4,0.037650325,21.26358099,0,0,0,0,0
1.433333333,0.039654187,21.26358099,0,0,0,0,0
1.466666667,0.046073661,21.26358099,0,0,0,0,0
1.5,0.039682161,21.26358099,0,0,0,0,0
1.533333333,0.035531051,21.26358099,0,0,0,0,0
1.566666667,0.052753211,21.26358099,0,0,0,0,0
1.6,0.075521272,21.26358099,0,0,0,0,0
1.633333333,0.062704057,21.26358099,0,0,0,0,0
1.666666667,0.069121654,21.26358099,0,0,0,0,0
1.7,0.067583554,21.26358099,0,0,0,0,0
1.733333333,0.067679438,21.26358099,0,0,0,0,0
1.766666667,0.04096648,21.26358099,0,0,0,0,0
1.8,0.059697586,21.26358099,0,0,0,0,0
1.833333333,0.046965936,21.26358099,0,0,0,0,0
1.866666667,0.045063551,21.26358099,0,0,0,0,0
1.9,0.050239399,21.26358099,0,0,0,0,0
1.933333333,0.04670468,21.26358099,0,0,0,0,0
1.966666667,0.030472318,21.26358099,0,0,0,0,0
2,0.029286835,21.26358099,0,0,0,0,0
2.033333333,0.02310367,21.26358099,0,0,0,0,0
2.066666667,0.030448276,21.26358099,0,0,0,0,0
2.1,0.03822426,21.26358099,0,0,0,0,0
2.133333333,0.043851076,21.26358099,0,0,0,0,0
2.166666667,0.024983548,21.26358099,0,0,0,0,0
2.2,0.005625535,21.26358099,0,0,0,0,0
2.233333333,0.015088646,21.26358099,0,0,0,0,0
2.266666667,0.008994597,21.26358099,0,0,0,0,0
2.3,0.021357979,21.26358099,0,0,0,0,0
2.333333333,0.0285679,21.26358099,0,0,0,0,0
2.366666667,0.027171048,21.26358099,0,0,0,0,0
2.4,0.018849855,21.26358099,0,0,0,0,0
2.433333333,0.024244738,21.26358099,0,0,0,0,0
2.466666667,0.037682885,21.26358099,0,0,0,0,0
2.5,0.026088739,21.26358099,0,0,0,0,0
2.533333333,0.033511949,21.26358099,0,0,0,0,0
2.566666667,0.018988863,21.26358099,0,0,0,0,0
2.6,-0.001933585,21.26358099,0,0,0,0,0
2.633333333,0.004171343,21.26358099,0,0,0,0,0
2.666666667,0.016774434,21.26358099,0,0,0,0,0
2.7,0.02330318,21.26358099,0,0,0,0,0
2.733333333,0.020430222,21.26358099,0,0,0,0,0
2.766666667,0.022501822,21.26358099,0,0,0,0,0
2.8,0.044478716,21.26358099,0,0,0,0,0
2.833333333,0.029208798,21.26358099,0,0,0,0,0
2.866666667,0.01319074,21.26358099,0,0,0,0,0
2.9,0.013299944,21.26358099,0,0,0,0,0
2.933333333,0.022536334,21.26358099,0,0,0,0,0
2.966666667,0.012443382,21.26358099,0,0,0,0,0
3,-0.007926279,21.26358099,0,0,0,0,0
3.033333333,-0.004909905,21.26358099,0,0,0,0,0
3.066666667,0.003053722,21.26358099,0,0,0,0,0
3.1,0.00792768,21.26358099,0,0,0,0,0
3.133333333,0.012154242,21.26358099,0,0,0,0,0
3.166666667,0.01317852,21.26358099,0,0,0,0,0
3.2,0.012401044,21.26358099,0,0,0,0,0
3.233333333,0.020294244,21.26358099,0,0,0,0,0
3.266666667,0.025455602,21.26358099,0,0,0,0,0
3.3,0.034448666,21.26358099,0,0,0,0,0
3.333333333,0.04295984,21.26358099,0,0,0,0,0
3.366666667,0.059704878,21.26358099,0,0,0,0,0
3.4,0.085414896,21.26358099,0,0,0,0,0
3.433333333,0.113666281,21.26358099,0,0,0,0,0
3.466666667,0.105519054,21.26358099,0,0,0,0,0
3.5,0.102259281,21.26358099,0,0,0,0,0
3.533333333,0.088481306,21.26358099,0,0,0,0,0
3.566666667,0.095681357,21.26358099,0,0,0,0,0
3.6,0.059007467,21.26358099,0,0,0,0,0
3.633333333,0.031079264,21.26358099,0,0,0,0,0
3.666666667,0.035380444,21.26358099,0,0,0,0,0
3.7,0.032024036,21.26358099,0,0,0,0,0
3.733333333,0.017755937,21.26358099,0,0,0,0,0
3.766666667,0.020319204,21.26358099,0,0,0,0,0
3.8,0.03695209,21.26358099,0,0,0,0,0
3.833333333,0.057051861,21.26358099,0,0,0,0,0
3.866666667,0.068814479,21.26358099,0,0,0,0,0
3.9,0.078414663,17.77889985,0,0,0,0,0
3.933333333,0.093915281,14.10091133,0,0,0,0,0
3.966666667,0.091788217,14.10091133,0,0,0,0,0
4,0.097634294,14.10091133,0,0,0,0,0
4.033333333,0.091347366,14.10091133,0,0,0,0,0
4.066666667,0.073693008,14.10091133,0,0,0,0,0
4.1,0.069812597,14.10091133,0,0,0,0,0
4.133333333,0.076588353,0.973381602,0,0,0,0,0
4.166666667,0.069164016,2.05276433,0,0,0,0,0
4.2,0.06675379,0.141730532,0,0,0,0,0
4.233333333,0.056010972,0.48434487,0,0,0,0,0
4.266666667,0.042166926,0.163453484,0,0,0,0,0
4.3,0.051956721,1.51887156,0,0,0,0,0
4.333333333,0.059710396,0.829368833,0,0,0,0,0
4.366666667,0.055377382,0.821698092,0,0,0,0,0
4.4,0.07505409,9.945257805,0,0,0,0,0
4.433333333,0.053950133,20.73461465,0,0,0,0,0
4.466666667,0.064685726,31.5239715,0,0,0,0,0
4.5,0.056935682,42.31332835,0,0,0,0,0
4.533333333,0.046388735,53.61317028,0,0,0,0,0
4.566666667,0.039070994,64.91301221,0,0,0,0,0
4.6,0.029811145,65.10621778,0,0,0,0,0
4.633333333,0.028673153,63.98008801,0,0,0,0,0
4.666666667,0.028410985,62.14749096,0,0,0,0,0
4.7,0.038656202,67.30736937,0,0,0,0,0
4.733333333,0.067416393,40.4222881,0,0,0,0,0
4.766666667,0.070622674,68.0338563,0,0,0,0,0
4.8,0.055486867,68.27695905,0,0,0,0,0
4.833333333,0.047729637,58.29558238,0,0,0,0,0
4.866666667,0.044551743,50.01130725,0,0,0,0,0
4.9,0.050401453,54.97480705,0,0,0,0,0
4.933333333,0.076378797,35.15350568,0,0,0,0,0
4.966666667,0.106193982,28.65828384,0,0,0,0,0
5,0.087338129,35.530498,0,0,0,0,0
5.033333333,0.080582393,21.95261454,0,0,0,0,0
5.066666667,0.086499189,15.55334906,0,0,0,0,0
5.1,0.100272709,15.09730039,0,0,0,0,0
5.133333333,0.104796059,18.03260753,0,0,0,0,0
